hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date_month_num,arrival_date,total_nights,total_guests,lead_time_bucket,estimated_revenue,revenue_at_risk,cancellation_status,has_deposit
City Hotel,0,101,2016,May,21,19,0,3,2,0.0,0,BB,CZE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,140.4,0,2,Check-Out,2016-05-22,5,2016-05-19,3,2.0,90+ days,421.20000000000005,0.0,Not Canceled,No
City Hotel,0,145,2016,May,21,18,0,4,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,0.0,0,Transient,80.75,0,0,Check-Out,2016-05-22,5,2016-05-18,4,2.0,90+ days,323.0,0.0,Not Canceled,No
City Hotel,0,101,2016,May,21,19,0,3,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,0.0,0,Transient,198.9,0,2,Check-Out,2016-05-22,5,2016-05-19,3,3.0,90+ days,596.7,0.0,Not Canceled,No
City Hotel,0,26,2016,May,21,20,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,7.0,0.0,0,Transient,120.12,0,1,Check-Out,2016-05-22,5,2016-05-20,2,2.0,8-30 days,240.24,0.0,Not Canceled,No
City Hotel,0,5,2016,May,21,19,0,3,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0.0,0,Transient,230.0,0,2,Check-Out,2016-05-22,5,2016-05-19,3,4.0,0-7 days,690.0,0.0,Not Canceled,No
City Hotel,0,74,2016,May,21,21,0,1,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Transient,168.3,0,2,Check-Out,2016-05-22,5,2016-05-21,1,3.0,31-90 days,168.3,0.0,Not Canceled,No
City Hotel,0,30,2016,May,21,21,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,135.9,0,1,Check-Out,2016-05-22,5,2016-05-21,1,2.0,8-30 days,135.9,0.0,Not Canceled,No
City Hotel,0,30,2016,May,21,21,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,126.9,0,1,Check-Out,2016-05-22,5,2016-05-21,1,2.0,8-30 days,126.9,0.0,Not Canceled,No
City Hotel,0,22,2016,May,21,21,0,1,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,156.0,0,1,Check-Out,2016-05-22,5,2016-05-21,1,1.0,8-30 days,156.0,0.0,Not Canceled,No
City Hotel,0,14,2016,May,21,18,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,12.0,0.0,0,Transient-Party,72.0,0,1,Check-Out,2016-05-22,5,2016-05-18,4,2.0,8-30 days,288.0,0.0,Not Canceled,No
City Hotel,0,14,2016,May,21,18,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,12.0,0.0,0,Transient-Party,72.0,0,1,Check-Out,2016-05-22,5,2016-05-18,4,2.0,8-30 days,288.0,0.0,Not Canceled,No
City Hotel,0,14,2016,May,21,18,0,4,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,12.0,0.0,0,Transient-Party,0.0,0,0,Check-Out,2016-05-22,5,2016-05-18,4,1.0,8-30 days,0.0,0.0,Not Canceled,No
City Hotel,0,14,2016,May,21,18,0,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12.0,0.0,0,Transient-Party,62.0,0,0,Check-Out,2016-05-22,5,2016-05-18,4,1.0,8-30 days,248.0,0.0,Not Canceled,No
City Hotel,0,11,2016,May,21,20,0,2,3,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,0.0,0,Transient,252.0,0,3,Check-Out,2016-05-22,5,2016-05-20,2,4.0,8-30 days,504.0,0.0,Not Canceled,No
City Hotel,0,189,2016,May,21,19,0,3,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,F,0,No Deposit,1.0,0.0,0,Transient-Party,65.0,0,0,Check-Out,2016-05-22,5,2016-05-19,3,2.0,90+ days,195.0,0.0,Not Canceled,No
City Hotel,0,50,2016,May,21,21,1,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,0.0,0,Transient,85.5,0,0,Check-Out,2016-05-23,5,2016-05-21,2,2.0,31-90 days,171.0,0.0,Not Canceled,No
City Hotel,0,111,2016,May,21,19,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,145.0,1,1,Check-Out,2016-05-23,5,2016-05-19,4,2.0,90+ days,580.0,0.0,Not Canceled,No
City Hotel,0,26,2016,May,21,19,1,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,151.0,0,1,Check-Out,2016-05-23,5,2016-05-19,4,2.0,8-30 days,604.0,0.0,Not Canceled,No
City Hotel,0,18,2016,May,21,21,1,1,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,9.0,0.0,0,Transient,158.0,0,3,Check-Out,2016-05-23,5,2016-05-21,2,2.0,8-30 days,316.0,0.0,Not Canceled,No
City Hotel,0,7,2016,May,21,21,1,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,0.0,0,Transient-Party,112.0,0,1,Check-Out,2016-05-23,5,2016-05-21,2,2.0,0-7 days,224.0,0.0,Not Canceled,No
City Hotel,0,34,2016,May,22,22,1,0,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,75.54,0,1,Check-Out,2016-05-23,5,2016-05-22,1,2.0,31-90 days,75.54,0.0,Not Canceled,No
City Hotel,0,7,2016,May,21,21,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,3.0,0.0,0,Transient-Party,112.0,0,1,Check-Out,2016-05-23,5,2016-05-21,2,2.0,0-7 days,224.0,0.0,Not Canceled,No
City Hotel,0,3,2016,May,21,21,1,1,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,3.0,0.0,0,Transient-Party,91.0,0,1,Check-Out,2016-05-23,5,2016-05-21,2,1.0,0-7 days,182.0,0.0,Not Canceled,No
City Hotel,0,4,2016,May,21,21,1,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,0.0,0,Transient-Party,112.0,0,1,Check-Out,2016-05-23,5,2016-05-21,2,2.0,0-7 days,224.0,0.0,Not Canceled,No
City Hotel,0,4,2016,May,21,21,1,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,3.0,0.0,0,Transient-Party,112.0,0,1,Check-Out,2016-05-23,5,2016-05-21,2,2.0,0-7 days,224.0,0.0,Not Canceled,No
City Hotel,0,3,2016,May,21,21,1,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,0.0,0,Transient-Party,112.0,0,1,Check-Out,2016-05-23,5,2016-05-21,2,2.0,0-7 days,224.0,0.0,Not Canceled,No
City Hotel,0,23,2016,May,22,22,1,0,2,1.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,8.0,0.0,0,Transient,173.5,0,1,Check-Out,2016-05-23,5,2016-05-22,1,3.0,8-30 days,173.5,0.0,Not Canceled,No
City Hotel,0,4,2016,May,21,21,1,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,3.0,0.0,0,Transient-Party,112.0,0,1,Check-Out,2016-05-23,5,2016-05-21,2,2.0,0-7 days,224.0,0.0,Not Canceled,No
City Hotel,0,7,2016,May,21,21,1,1,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3.0,0.0,0,Transient-Party,91.0,0,1,Check-Out,2016-05-23,5,2016-05-21,2,1.0,0-7 days,182.0,0.0,Not Canceled,No
City Hotel,0,7,2016,May,21,21,1,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,0.0,0,Transient-Party,56.0,0,2,Check-Out,2016-05-23,5,2016-05-21,2,2.0,0-7 days,112.0,0.0,Not Canceled,No
City Hotel,0,4,2016,May,21,21,1,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,3.0,0.0,0,Transient-Party,112.0,0,1,Check-Out,2016-05-23,5,2016-05-21,2,2.0,0-7 days,224.0,0.0,Not Canceled,No
City Hotel,0,4,2016,May,21,21,1,1,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,3.0,0.0,0,Transient-Party,91.0,0,1,Check-Out,2016-05-23,5,2016-05-21,2,1.0,0-7 days,182.0,0.0,Not Canceled,No
City Hotel,0,86,2016,May,21,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,0.0,0,Transient-Party,65.0,0,1,Check-Out,2016-05-23,5,2016-05-20,3,2.0,31-90 days,195.0,0.0,Not Canceled,No
City Hotel,0,86,2016,May,21,20,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,0.0,0,Transient-Party,65.0,0,1,Check-Out,2016-05-23,5,2016-05-20,3,2.0,31-90 days,195.0,0.0,Not Canceled,No
City Hotel,0,86,2016,May,21,20,1,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3.0,0.0,0,Transient-Party,60.0,0,0,Check-Out,2016-05-23,5,2016-05-20,3,1.0,31-90 days,180.0,0.0,Not Canceled,No
City Hotel,0,30,2016,May,21,21,1,1,2,0.0,0,BB,ITA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,116.1,0,3,Check-Out,2016-05-23,5,2016-05-21,2,2.0,8-30 days,232.2,0.0,Not Canceled,No
City Hotel,0,100,2016,May,21,19,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,0.0,0,Transient-Party,136.0,0,1,Check-Out,2016-05-23,5,2016-05-19,4,2.0,90+ days,544.0,0.0,Not Canceled,No
City Hotel,0,60,2016,May,21,21,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,126.9,0,1,Check-Out,2016-05-23,5,2016-05-21,2,2.0,31-90 days,253.8,0.0,Not Canceled,No
City Hotel,0,60,2016,May,21,21,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,126.9,0,1,Check-Out,2016-05-23,5,2016-05-21,2,2.0,31-90 days,253.8,0.0,Not Canceled,No
City Hotel,0,78,2016,May,21,19,1,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,138.0,0.0,0,Transient,100.0,0,0,Check-Out,2016-05-23,5,2016-05-19,4,2.0,31-90 days,400.0,0.0,Not Canceled,No
City Hotel,0,24,2016,May,21,21,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,155.0,0,2,Check-Out,2016-05-23,5,2016-05-21,2,2.0,8-30 days,310.0,0.0,Not Canceled,No
City Hotel,0,78,2016,May,21,19,1,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,B,2,No Deposit,138.0,0.0,0,Transient,110.0,0,0,Check-Out,2016-05-23,5,2016-05-19,4,2.0,31-90 days,440.0,0.0,Not Canceled,No
City Hotel,0,47,2016,May,21,21,1,1,2,0.0,0,SC,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,0.0,0,Transient,76.5,0,0,Check-Out,2016-05-23,5,2016-05-21,2,2.0,31-90 days,153.0,0.0,Not Canceled,No
City Hotel,0,36,2016,May,21,21,1,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,116.1,0,1,Check-Out,2016-05-23,5,2016-05-21,2,2.0,31-90 days,232.2,0.0,Not Canceled,No
City Hotel,0,100,2016,May,21,19,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient-Party,136.0,0,1,Check-Out,2016-05-23,5,2016-05-19,4,2.0,90+ days,544.0,0.0,Not Canceled,No
City Hotel,0,6,2016,May,21,21,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,8.0,0.0,0,Transient,252.0,0,2,Check-Out,2016-05-23,5,2016-05-21,2,2.0,0-7 days,504.0,0.0,Not Canceled,No
City Hotel,0,33,2016,May,21,21,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,117.9,0,1,Check-Out,2016-05-23,5,2016-05-21,2,2.0,31-90 days,235.8,0.0,Not Canceled,No
City Hotel,0,10,2016,May,21,21,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0.0,0,Transient,107.0,0,0,Check-Out,2016-05-23,5,2016-05-21,2,2.0,8-30 days,214.0,0.0,Not Canceled,No
City Hotel,0,10,2016,May,21,21,1,1,2,1.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,109.5,0,0,Check-Out,2016-05-23,5,2016-05-21,2,3.0,8-30 days,219.0,0.0,Not Canceled,No
City Hotel,0,113,2016,May,21,16,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,137.21,0,2,Check-Out,2016-05-23,5,2016-05-16,7,2.0,90+ days,960.47,0.0,Not Canceled,No
City Hotel,0,29,2016,May,21,20,1,2,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,159.2,0,2,Check-Out,2016-05-23,5,2016-05-20,3,3.0,8-30 days,477.59999999999997,0.0,Not Canceled,No
City Hotel,0,8,2016,May,21,21,1,1,2,1.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,83.0,0.0,0,Transient,173.8,0,0,Check-Out,2016-05-23,5,2016-05-21,2,3.0,8-30 days,347.6,0.0,Not Canceled,No
City Hotel,0,57,2016,May,21,21,1,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,126.9,0,2,Check-Out,2016-05-23,5,2016-05-21,2,2.0,31-90 days,253.8,0.0,Not Canceled,No
City Hotel,0,25,2016,May,21,21,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,155.0,1,1,Check-Out,2016-05-23,5,2016-05-21,2,2.0,8-30 days,310.0,0.0,Not Canceled,No
City Hotel,0,47,2016,May,21,21,1,1,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,125.1,0,1,Check-Out,2016-05-23,5,2016-05-21,2,2.0,31-90 days,250.2,0.0,Not Canceled,No
City Hotel,0,133,2016,May,21,17,1,5,2,0.0,0,BB,CMR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,0.0,0,Transient,85.5,0,0,Check-Out,2016-05-23,5,2016-05-17,6,2.0,90+ days,513.0,0.0,Not Canceled,No
City Hotel,0,100,2016,May,21,19,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9.0,0.0,0,Transient-Party,136.0,0,0,Check-Out,2016-05-23,5,2016-05-19,4,2.0,90+ days,544.0,0.0,Not Canceled,No
City Hotel,0,100,2016,May,21,19,1,3,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,9.0,0.0,0,Transient-Party,136.0,0,2,Check-Out,2016-05-23,5,2016-05-19,4,3.0,90+ days,544.0,0.0,Not Canceled,No
City Hotel,0,154,2016,May,21,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,85.0,0.0,0,Transient,90.95,0,0,Check-Out,2016-05-23,5,2016-05-20,3,2.0,90+ days,272.85,0.0,Not Canceled,No
City Hotel,0,86,2016,May,21,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,3.0,0.0,0,Transient-Party,65.0,0,1,Check-Out,2016-05-23,5,2016-05-20,3,2.0,31-90 days,195.0,0.0,Not Canceled,No
City Hotel,0,113,2016,May,21,18,1,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,132.77,0,2,Check-Out,2016-05-23,5,2016-05-18,5,2.0,90+ days,663.85,0.0,Not Canceled,No
City Hotel,0,28,2016,May,21,20,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,144.8,0,1,Check-Out,2016-05-23,5,2016-05-20,3,2.0,8-30 days,434.40000000000003,0.0,Not Canceled,No
City Hotel,0,47,2016,May,21,21,1,1,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,0.0,0,Transient,140.4,0,1,Check-Out,2016-05-23,5,2016-05-21,2,2.0,31-90 days,280.8,0.0,Not Canceled,No
City Hotel,0,38,2016,May,21,21,1,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,0.0,0,Transient,140.4,0,1,Check-Out,2016-05-23,5,2016-05-21,2,2.0,31-90 days,280.8,0.0,Not Canceled,No
City Hotel,0,95,2016,May,21,19,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient-Party,132.6,0,1,Check-Out,2016-05-23,5,2016-05-19,4,2.0,90+ days,530.4,0.0,Not Canceled,No
City Hotel,0,28,2016,May,21,20,1,2,1,2.0,0,BB,POL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0.0,0,Transient,207.63,0,2,Check-Out,2016-05-23,5,2016-05-20,3,3.0,8-30 days,622.89,0.0,Not Canceled,No
City Hotel,0,31,2016,May,22,22,1,0,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,108.9,0,2,Check-Out,2016-05-23,5,2016-05-22,1,2.0,31-90 days,108.9,0.0,Not Canceled,No
City Hotel,0,9,2016,May,22,22,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,109.65,0,0,Check-Out,2016-05-23,5,2016-05-22,1,2.0,8-30 days,109.65,0.0,Not Canceled,No
City Hotel,0,45,2016,May,21,21,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,126.9,0,2,Check-Out,2016-05-23,5,2016-05-21,2,2.0,31-90 days,253.8,0.0,Not Canceled,No
City Hotel,0,91,2016,May,21,21,1,1,2,0.0,0,SC,CHL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient-Party,125.1,1,0,Check-Out,2016-05-23,5,2016-05-21,2,2.0,90+ days,250.2,0.0,Not Canceled,No
City Hotel,0,37,2016,May,22,22,1,0,2,0.0,0,SC,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,116.1,0,0,Check-Out,2016-05-23,5,2016-05-22,1,2.0,31-90 days,116.1,0.0,Not Canceled,No
City Hotel,0,46,2016,May,22,22,1,0,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,116.1,0,0,Check-Out,2016-05-23,5,2016-05-22,1,2.0,31-90 days,116.1,0.0,Not Canceled,No
City Hotel,0,46,2016,May,22,22,1,0,2,0.0,0,SC,MLT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,116.1,0,0,Check-Out,2016-05-23,5,2016-05-22,1,2.0,31-90 days,116.1,0.0,Not Canceled,No
City Hotel,0,91,2016,May,21,21,1,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient-Party,116.1,0,0,Check-Out,2016-05-23,5,2016-05-21,2,2.0,90+ days,232.2,0.0,Not Canceled,No
City Hotel,0,7,2016,May,21,21,1,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,3.0,0.0,0,Transient-Party,112.0,0,0,Check-Out,2016-05-23,5,2016-05-21,2,2.0,0-7 days,224.0,0.0,Not Canceled,No
City Hotel,0,86,2016,May,21,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3.0,0.0,0,Transient-Party,32.5,0,1,Check-Out,2016-05-23,5,2016-05-20,3,2.0,31-90 days,97.5,0.0,Not Canceled,No
City Hotel,0,11,2016,May,20,9,5,10,1,0.0,0,BB,FRA,Aviation,Corporate,0,0,0,A,A,1,No Deposit,0.0,153.0,0,Transient,95.0,0,0,Check-Out,2016-05-24,5,2016-05-09,15,1.0,8-30 days,1425.0,0.0,Not Canceled,No
City Hotel,0,3,2016,May,20,9,5,10,1,0.0,0,BB,PRT,Aviation,Corporate,0,0,0,D,D,0,No Deposit,0.0,153.0,0,Transient,110.0,0,0,Check-Out,2016-05-24,5,2016-05-09,15,1.0,0-7 days,1650.0,0.0,Not Canceled,No
City Hotel,0,3,2017,June,24,11,2,2,1,0.0,0,BB,DEU,Aviation,Corporate,1,0,1,A,A,0,No Deposit,0.0,153.0,0,Transient,95.0,0,0,Check-Out,2017-06-15,6,2017-06-11,4,1.0,0-7 days,380.0,0.0,Not Canceled,No
City Hotel,0,135,2016,May,22,22,2,0,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,94.5,0,2,Check-Out,2016-05-24,5,2016-05-22,2,2.0,90+ days,189.0,0.0,Not Canceled,No
City Hotel,0,11,2016,May,20,9,5,10,1,0.0,0,BB,ITA,Aviation,Corporate,0,0,0,A,A,0,No Deposit,0.0,153.0,0,Transient,95.0,0,0,Check-Out,2016-05-24,5,2016-05-09,15,1.0,8-30 days,1425.0,0.0,Not Canceled,No
City Hotel,0,3,2016,May,20,9,5,10,1,0.0,0,BB,IRL,Aviation,Corporate,0,0,0,D,D,0,No Deposit,0.0,153.0,0,Transient,110.0,0,0,Check-Out,2016-05-24,5,2016-05-09,15,1.0,0-7 days,1650.0,0.0,Not Canceled,No
City Hotel,0,63,2016,May,21,20,2,2,2,0.0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,138.0,0.0,0,Transient,110.0,0,0,Check-Out,2016-05-24,5,2016-05-20,4,2.0,31-90 days,440.0,0.0,Not Canceled,No
City Hotel,0,3,2016,May,20,9,5,10,1,0.0,0,BB,HRV,Aviation,Corporate,0,0,0,D,D,0,No Deposit,0.0,153.0,0,Transient,110.0,0,0,Check-Out,2016-05-24,5,2016-05-09,15,1.0,0-7 days,1650.0,0.0,Not Canceled,No
City Hotel,0,3,2016,May,20,9,5,10,1,0.0,0,BB,FRA,Aviation,Corporate,0,0,0,D,D,0,No Deposit,0.0,153.0,0,Transient,110.0,0,0,Check-Out,2016-05-24,5,2016-05-09,15,1.0,0-7 days,1650.0,0.0,Not Canceled,No
City Hotel,0,0,2016,June,26,20,1,3,1,0.0,0,BB,FRA,Aviation,Corporate,1,0,1,A,A,0,No Deposit,0.0,153.0,0,Transient,95.0,0,0,Check-Out,2016-06-24,6,2016-06-20,4,1.0,0-7 days,380.0,0.0,Not Canceled,No
City Hotel,0,36,2016,May,21,21,2,1,2,0.0,0,BB,NOR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,0.0,0,Transient,85.5,0,0,Check-Out,2016-05-24,5,2016-05-21,3,2.0,31-90 days,256.5,0.0,Not Canceled,No
City Hotel,0,47,2016,May,22,22,2,0,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,116.1,0,0,Check-Out,2016-05-24,5,2016-05-22,2,2.0,31-90 days,232.2,0.0,Not Canceled,No
City Hotel,0,5,2016,May,22,22,2,0,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,138.0,0.0,0,Transient,119.0,0,0,Check-Out,2016-05-24,5,2016-05-22,2,2.0,0-7 days,238.0,0.0,Not Canceled,No
City Hotel,0,11,2016,May,20,9,5,10,1,0.0,0,BB,BEL,Aviation,Corporate,0,0,0,A,A,1,No Deposit,0.0,153.0,0,Transient,95.0,0,0,Check-Out,2016-05-24,5,2016-05-09,15,1.0,8-30 days,1425.0,0.0,Not Canceled,No
City Hotel,0,11,2016,May,22,22,2,0,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Transient,159.0,0,3,Check-Out,2016-05-24,5,2016-05-22,2,3.0,8-30 days,318.0,0.0,Not Canceled,No
City Hotel,0,31,2016,May,21,21,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,114.9,0,1,Check-Out,2016-05-24,5,2016-05-21,3,2.0,31-90 days,344.70000000000005,0.0,Not Canceled,No
City Hotel,0,14,2016,May,22,23,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,87.0,0.0,0,Transient,109.25,0,1,Check-Out,2016-05-24,5,2016-05-23,1,1.0,8-30 days,109.25,0.0,Not Canceled,No
City Hotel,0,3,2016,May,22,23,1,0,1,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10.0,0.0,0,Transient,135.8,0,1,Check-Out,2016-05-24,5,2016-05-23,1,1.0,0-7 days,135.8,0.0,Not Canceled,No
City Hotel,0,1,2016,May,22,23,1,0,2,0.0,0,SC,MLT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,149.0,0,0,Check-Out,2016-05-24,5,2016-05-23,1,2.0,0-7 days,149.0,0.0,Not Canceled,No
City Hotel,0,46,2016,May,21,19,2,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,0.0,0,Transient,86.5,0,0,Check-Out,2016-05-24,5,2016-05-19,5,2.0,31-90 days,432.5,0.0,Not Canceled,No
